loc_id,time_stamp,num_of_people
6,2017-12-16 09,537.0144122775185
7,2017-12-16 09,234.79097467018855
8,2017-12-16 09,2441.7465178180382
9,2017-12-16 09,202.63988373941345
10,2017-12-16 09,1096.4905005097553
11,2017-12-16 09,443.34256643778883
12,2017-12-16 09,2549.742096262985
13,2017-12-16 09,299.19457151656457
14,2017-12-16 09,308.5944380597504
15,2017-12-16 09,497.70361122770487
16,2017-12-16 09,357.37715182996715
17,2017-12-16 09,737.7674256384405
18,2017-12-16 09,447.12573311856454
19,2017-12-16 09,402.59509692656684
20,2017-12-16 09,497.79215503668644
21,2017-12-16 09,535.8077709257105
22,2017-12-16 09,211.60039203128608
23,2017-12-16 09,305.46490490415334
24,2017-12-16 09,768.3298572782322
25,2017-12-16 09,716.9439792553264
26,2017-12-16 09,347.5478800673209
27,2017-12-16 09,304.05863632241426
28,2017-12-16 09,565.9860574344082
29,2017-12-16 09,1193.8150860147866
30,2017-12-16 09,610.940946510879
31,2017-12-16 09,839.4075890324895
32,2017-12-16 09,320.6662911644397
33,2017-12-16 09,345.5478137178568
1,2017-12-16 10,509.49573401735984
2,2017-12-16 10,426.706243614158
3,2017-12-16 10,887.501532425558
4,2017-12-16 10,401.12611405748663
5,2017-12-16 10,509.16549010777305
6,2017-12-16 10,514.39311908412
7,2017-12-16 10,243.42903229758275
8,2017-12-16 10,2038.9117620630882
9,2017-12-16 10,211.27586560563986
10,2017-12-16 10,1054.7962454016956
11,2017-12-16 10,438.75028487556733
12,2017-12-16 10,2028.3194093219686
13,2017-12-16 10,305.1667362465494
14,2017-12-16 10,310.15302823494517
15,2017-12-16 10,490.7972691284482
16,2017-12-16 10,365.590370762676
17,2017-12-16 10,719.246617858858
18,2017-12-16 10,408.9239894301584
19,2017-12-16 10,373.9818919931952
20,2017-12-16 10,500.9197801576595
21,2017-12-16 10,518.2975599610676
22,2017-12-16 10,221.24262738337427
23,2017-12-16 10,315.6029744121149
24,2017-12-16 10,776.0484735256707
25,2017-12-16 10,735.0739161977476
26,2017-12-16 10,365.73137850922456
27,2017-12-16 10,329.07384419355225
28,2017-12-16 10,548.8422278602932
29,2017-12-16 10,1053.9402211461988
30,2017-12-16 10,562.0477874125702
31,2017-12-16 10,877.910250737596
32,2017-12-16 10,325.98950843446283
33,2017-12-16 10,352.0225422858851
1,2017-12-16 11,780.8456177048596
2,2017-12-16 11,748.1350816167067
3,2017-12-16 11,1731.8434649020887
4,2017-12-16 11,761.0000234583276
5,2017-12-16 11,759.6908340721113
6,2017-12-16 11,1023.5150515129662
7,2017-12-16 11,389.6891105942267
8,2017-12-16 11,4681.599952948085
9,2017-12-16 11,271.2733893306853
10,2017-12-16 11,2602.906109773494
11,2017-12-16 11,738.0794551816269
12,2017-12-16 11,4765.364713323403
13,2017-12-16 11,495.4472704953828
14,2017-12-16 11,382.7897728516899
15,2017-12-16 11,634.1453985492103
16,2017-12-16 11,488.3199800687621
17,2017-12-16 11,1311.549376625289
18,2017-12-16 11,489.31132871627403
19,2017-12-16 11,646.6108964283521
20,2017-12-16 11,739.3547897911302
21,2017-12-16 11,962.2418956593647
22,2017-12-16 11,275.9840487146231
23,2017-12-16 11,483.6168774890157
24,2017-12-16 11,1001.9634978990542
25,2017-12-16 11,1331.3979757855113
26,2017-12-16 11,654.4356050614044
27,2017-12-16 11,413.21500749049756
28,2017-12-16 11,1095.140620136949
29,2017-12-16 11,2709.274094663547
30,2017-12-16 11,774.5536189780325
31,2017-12-16 11,1703.4840561613426
32,2017-12-16 11,653.7001923875325
33,2017-12-16 11,438.90674442390144
1,2017-12-16 12,994.311817981969
2,2017-12-16 12,962.0455364844718
3,2017-12-16 12,1995.6757739374602
4,2017-12-16 12,968.6101742263947
5,2017-12-16 12,919.9097394407816
6,2017-12-16 12,1307.8673893592788
7,2017-12-16 12,490.8407519910679
8,2017-12-16 12,5948.2039445502305
9,2017-12-16 12,355.2428221326793
10,2017-12-16 12,3172.2975273402703
11,2017-12-16 12,890.1946051767998
12,2017-12-16 12,6020.048323161445
13,2017-12-16 12,546.004069366239
14,2017-12-16 12,466.7920642566305
15,2017-12-16 12,634.4845289472767
16,2017-12-16 12,512.5055413367196
17,2017-12-16 12,1523.9802301531438
18,2017-12-16 12,555.3939818066713
19,2017-12-16 12,838.7168830450862
20,2017-12-16 12,815.2194579794468
21,2017-12-16 12,1270.8714723223527
22,2017-12-16 12,304.8791219159857
23,2017-12-16 12,520.5778803284867
24,2017-12-16 12,955.402838128454
25,2017-12-16 12,1654.3997523582973
26,2017-12-16 12,712.256945817343
27,2017-12-16 12,398.09631570234984
28,2017-12-16 12,1291.4443250843783
29,2017-12-16 12,3393.985715415133
30,2017-12-16 12,936.9482672703665
31,2017-12-16 12,2111.9695035345435
32,2017-12-16 12,787.5789424164257
33,2017-12-16 12,412.26014052790765
1,2017-12-16 13,750.8770869979917
2,2017-12-16 13,714.2831244744799
3,2017-12-16 13,1364.8516137268743
4,2017-12-16 13,653.0147448324775
5,2017-12-16 13,708.6094879408138
6,2017-12-16 13,897.6634341784638
7,2017-12-16 13,401.5706801070362
8,2017-12-16 13,3356.780598497839
9,2017-12-16 13,301.6903421582121
10,2017-12-16 13,1541.494334967633
11,2017-12-16 13,676.2570777772427
12,2017-12-16 13,3373.5840131902546
13,2017-12-16 13,371.2322392324411
14,2017-12-16 13,341.5082908931139
15,2017-12-16 13,536.9710477240766
16,2017-12-16 13,366.57900383962465
17,2017-12-16 13,1015.0604847552524
18,2017-12-16 13,470.82555734342986
19,2017-12-16 13,612.600061526609
20,2017-12-16 13,568.8663098005509
21,2017-12-16 13,803.9848764846897
22,2017-12-16 13,245.2245153151352
23,2017-12-16 13,394.51668313466854
24,2017-12-16 13,754.6859485175396
25,2017-12-16 13,1082.9306273415668
26,2017-12-16 13,480.843366740688
27,2017-12-16 13,375.2472844198758
28,2017-12-16 13,844.44491464963
29,2017-12-16 13,1727.3607320832498
30,2017-12-16 13,725.4019637770562
31,2017-12-16 13,1422.3028869510772
32,2017-12-16 13,497.0449836715239
33,2017-12-16 13,353.90597631315484
1,2017-12-16 14,549.6068242979031
2,2017-12-16 14,472.4352793081624
3,2017-12-16 14,938.4384911063709
4,2017-12-16 14,468.52831353435886
5,2017-12-16 14,548.1417210628317
6,2017-12-16 14,574.5790555767194
7,2017-12-16 14,263.56629510328764
8,2017-12-16 14,2004.85864872122
9,2017-12-16 14,227.3133088322203
10,2017-12-16 14,989.0548691671207
11,2017-12-16 14,461.08093304094024
12,2017-12-16 14,1929.6448510879159
13,2017-12-16 14,314.50286016913856
14,2017-12-16 14,297.52540969495885
15,2017-12-16 14,479.167484169815
16,2017-12-16 14,348.8758584716394
17,2017-12-16 14,747.4837405083558
18,2017-12-16 14,430.85368747551473
19,2017-12-16 14,416.69186764389315
20,2017-12-16 14,532.1764381795404
21,2017-12-16 14,571.8674492347004
22,2017-12-16 14,229.56485299073188
23,2017-12-16 14,328.0084308868377
24,2017-12-16 14,710.4330131498962
25,2017-12-16 14,797.8453047746734
26,2017-12-16 14,389.2726097687421
27,2017-12-16 14,319.68747661112707
28,2017-12-16 14,585.7191963589698
29,2017-12-16 14,1039.5475977921435
30,2017-12-16 14,556.8033045220384
31,2017-12-16 14,977.0031335826606
32,2017-12-16 14,338.5025965685419
33,2017-12-16 14,335.3971427443107
1,2017-12-16 15,495.2682982646144
2,2017-12-16 15,424.7986377925497
3,2017-12-16 15,915.8078078035473
4,2017-12-16 15,419.3388608146028
5,2017-12-16 15,508.7951384807277
6,2017-12-16 15,538.3734967517203
7,2017-12-16 15,249.07793404627353
8,2017-12-16 15,1868.7413966888198
9,2017-12-16 15,212.63355150854818
10,2017-12-16 15,1044.5756710380533
11,2017-12-16 15,449.672462681938
12,2017-12-16 15,1790.3660152081516
13,2017-12-16 15,293.8258928683347
14,2017-12-16 15,286.49468356228624
15,2017-12-16 15,445.3654893713381
16,2017-12-16 15,374.5550406291967
17,2017-12-16 15,696.2362317684688
18,2017-12-16 15,382.968217848064
19,2017-12-16 15,379.03404060511
20,2017-12-16 15,504.52753358075313
21,2017-12-16 15,515.0723197784914
22,2017-12-16 15,236.8590626565193
23,2017-12-16 15,343.8048825534642
24,2017-12-16 15,686.2917803648741
25,2017-12-16 15,707.0338692968128
26,2017-12-16 15,374.81405947344365
27,2017-12-16 15,326.9706047480829
28,2017-12-16 15,532.5925819285935
29,2017-12-16 15,1013.3545275714289
30,2017-12-16 15,488.88497077734485
31,2017-12-16 15,961.4972108532465
32,2017-12-16 15,328.6512431669886
33,2017-12-16 15,344.7505704397066
1,2017-12-16 16,526.3516196921088
2,2017-12-16 16,438.98502329145316
3,2017-12-16 16,970.3291481844467
4,2017-12-16 16,418.2300159052083
5,2017-12-16 16,527.4257221131411
6,2017-12-16 16,540.6492472980779
7,2017-12-16 16,264.42576705349154
8,2017-12-16 16,2023.0891142378719
9,2017-12-16 16,225.07221981006148
10,2017-12-16 16,1219.3167638637904
11,2017-12-16 16,444.66133883802354
12,2017-12-16 16,1959.3549603279262
13,2017-12-16 16,317.35140701367703
14,2017-12-16 16,310.8236997797445
15,2017-12-16 16,441.6351640674636
16,2017-12-16 16,382.33919247874593
17,2017-12-16 16,722.4689259138581
18,2017-12-16 16,400.050087461569
19,2017-12-16 16,388.09661078238867
20,2017-12-16 16,502.7517940779999
21,2017-12-16 16,527.3190366946935
22,2017-12-16 16,228.6617450400608
23,2017-12-16 16,345.0858009369448
24,2017-12-16 16,699.0821928348317
25,2017-12-16 16,767.0118890172417
26,2017-12-16 16,421.93799673662943
27,2017-12-16 16,350.37554592683125
28,2017-12-16 16,566.3632302207006
29,2017-12-16 16,1168.3797902881836
30,2017-12-16 16,525.217561783688
31,2017-12-16 16,975.2996274816958
32,2017-12-16 16,352.65374490435784
33,2017-12-16 16,355.72611515204267
1,2017-12-16 17,749.6073530980896
2,2017-12-16 17,735.3426751611498
3,2017-12-16 17,1676.861233126807
4,2017-12-16 17,717.5609920466557
5,2017-12-16 17,702.1123440934352
6,2017-12-16 17,952.1777509729714
7,2017-12-16 17,386.1065196787981
8,2017-12-16 17,4514.3221041765055
9,2017-12-16 17,277.476088961705
10,2017-12-16 17,2601.6670707885733
11,2017-12-16 17,744.3579018555014
12,2017-12-16 17,4420.545270801822
13,2017-12-16 17,437.4202517219996
14,2017-12-16 17,362.47746295430215
15,2017-12-16 17,562.5276495958697
16,2017-12-16 17,484.7881143473554
17,2017-12-16 17,1154.5615274876302
18,2017-12-16 17,479.4246306526162
19,2017-12-16 17,669.4343072675098
20,2017-12-16 17,764.1145903986398
21,2017-12-16 17,895.3416111283101
22,2017-12-16 17,245.46413333074094
23,2017-12-16 17,497.6079476507634
24,2017-12-16 17,861.2379437242361
25,2017-12-16 17,1303.7877666685695
26,2017-12-16 17,655.7491017628606
27,2017-12-16 17,451.6349493999115
28,2017-12-16 17,942.3404503855842
29,2017-12-16 17,2625.9076064175515
30,2017-12-16 17,740.9563100866517
31,2017-12-16 17,1597.257842410104
32,2017-12-16 17,629.634963074745
33,2017-12-16 17,466.57317803549995
1,2017-12-16 18,780.7269764012751
2,2017-12-16 18,747.1215146995096
3,2017-12-16 18,1642.2875490971965
4,2017-12-16 18,766.2777005627183
5,2017-12-16 18,742.0550879719067
6,2017-12-16 18,1086.539239516656
7,2017-12-16 18,414.6751591312193
8,2017-12-16 18,4490.709047606761
9,2017-12-16 18,315.3541741426809
10,2017-12-16 18,2166.81989169608
11,2017-12-16 18,756.1783968465415
12,2017-12-16 18,4418.103464232077
13,2017-12-16 18,455.63541995125536
14,2017-12-16 18,345.2564897310726
15,2017-12-16 18,535.2902045718323
16,2017-12-16 18,385.39601995834244
17,2017-12-16 18,1231.2836337684917
18,2017-12-16 18,477.4525088903521
19,2017-12-16 18,681.9104111769861
20,2017-12-16 18,743.4051224936725
21,2017-12-16 18,949.35659837566
22,2017-12-16 18,210.59488157821306
23,2017-12-16 18,448.4268276621198
24,2017-12-16 18,781.0810938304378
25,2017-12-16 18,1365.625179698795
26,2017-12-16 18,619.6970979367206
27,2017-12-16 18,407.4181661721269
28,2017-12-16 18,1017.0370748826356
29,2017-12-16 18,2265.662439265678
30,2017-12-16 18,745.940224689828
31,2017-12-16 18,1610.407109783069
32,2017-12-16 18,641.1282923676256
33,2017-12-16 18,398.1678831584784
1,2017-12-16 19,579.5052715667308
2,2017-12-16 19,568.1961745754063
3,2017-12-16 19,1161.7224450609842
4,2017-12-16 19,500.781308235889
5,2017-12-16 19,522.4568058398901
6,2017-12-16 19,791.8136898415669
7,2017-12-16 19,356.41344971096225
8,2017-12-16 19,2959.0726517525372
9,2017-12-16 19,267.70148290580994
10,2017-12-16 19,1281.5711298558076
11,2017-12-16 19,546.0113903339724
12,2017-12-16 19,2949.634776991261
13,2017-12-16 19,341.52680262499223
14,2017-12-16 19,289.2457054730737
15,2017-12-16 19,395.66287245308706
16,2017-12-16 19,261.0991930349041
17,2017-12-16 19,883.0902216693637
18,2017-12-16 19,397.4702359600824
19,2017-12-16 19,512.6274938257812
20,2017-12-16 19,575.1805873261558
21,2017-12-16 19,693.3286876036747
22,2017-12-16 19,158.2343920851971
23,2017-12-16 19,319.3003751901034
24,2017-12-16 19,536.6628570178644
25,2017-12-16 19,933.0230337235794
26,2017-12-16 19,445.89205710129136
27,2017-12-16 19,286.64697623512143
28,2017-12-16 19,726.2936118665407
29,2017-12-16 19,1368.256889440075
30,2017-12-16 19,627.080167507807
31,2017-12-16 19,1172.7409491332269
32,2017-12-16 19,482.7206430023556
33,2017-12-16 19,289.4038259699537
1,2017-12-16 20,486.2810120428967
2,2017-12-16 20,416.13675443170246
3,2017-12-16 20,841.9664472264808
4,2017-12-16 20,443.92983535347673
5,2017-12-16 20,483.6405049417707
6,2017-12-16 20,580.7254866347103
7,2017-12-16 20,259.5358625795959
8,2017-12-16 20,1983.7904235624537
9,2017-12-16 20,221.789318149875
10,2017-12-16 20,839.0394298467031
11,2017-12-16 20,439.6528519897484
12,2017-12-16 20,1904.1457945085522
13,2017-12-16 20,322.46841074064224
14,2017-12-16 20,251.1640726805034
15,2017-12-16 20,372.15885790192283
16,2017-12-16 20,272.7207959135816
17,2017-12-16 20,720.0706070693083
18,2017-12-16 20,362.74381554504635
19,2017-12-16 20,374.95689102612516
20,2017-12-16 20,442.60442882431687
21,2017-12-16 20,536.0616742461831
22,2017-12-16 20,190.19195570902036
23,2017-12-16 20,333.3367537124574
24,2017-12-16 20,496.9171138504472
25,2017-12-16 20,751.7406355771769
26,2017-12-16 20,387.79447427168583
27,2017-12-16 20,279.1828608770146
28,2017-12-16 20,565.4907508857489
29,2017-12-16 20,942.5916649343573
30,2017-12-16 20,505.959744922376
31,2017-12-16 20,856.993757451306
32,2017-12-16 20,345.47039587607867
33,2017-12-16 20,300.1950841412513
1,2017-12-16 21,516.8681997654746
2,2017-12-16 21,509.7513691834049
3,2017-12-16 21,839.6785986805719
4,2017-12-16 21,454.21423943996245
5,2017-12-16 21,486.97840088854474
6,2017-12-16 21,628.8989796767236
7,2017-12-16 21,252.19227203004235
8,2017-12-16 21,1850.564198460742
9,2017-12-16 21,220.67936882911147
10,2017-12-16 21,661.3760732330029
11,2017-12-16 21,516.8794328941485
12,2017-12-16 21,1695.5844817505886
13,2017-12-16 21,348.1137552028515
14,2017-12-16 21,233.7864641977014
15,2017-12-16 21,371.16952855730875
16,2017-12-16 21,243.47312138931005
17,2017-12-16 21,734.4611669962117
18,2017-12-16 21,422.63447767337584
19,2017-12-16 21,464.91686393975675
20,2017-12-16 21,451.27236221481314
21,2017-12-16 21,559.4891527854855
22,2017-12-16 21,193.32989075645622
23,2017-12-16 21,433.744855769582
24,2017-12-16 21,425.7431811143001
25,2017-12-16 21,755.6514644925842
26,2017-12-16 21,407.44631661962126
27,2017-12-16 21,256.6293252697841
28,2017-12-16 21,610.1684624326127
29,2017-12-16 21,761.9654165735398
30,2017-12-16 21,543.4332198600683
31,2017-12-16 21,844.6583814170789
32,2017-12-16 21,343.7150816623936
33,2017-12-16 21,269.3218971176278
1,2017-12-16 22,551.1873472355348
2,2017-12-16 22,619.9213913649512
3,2017-12-16 22,927.9037005664763
4,2017-12-16 22,527.8538703596075
5,2017-12-16 22,543.8151927892777
6,2017-12-16 22,690.3068978138144
7,2017-12-16 22,244.52610081156962
8,2017-12-16 22,1772.3904836746992
9,2017-12-16 22,219.65910940546956
10,2017-12-16 22,376.2456053112748
11,2017-12-16 22,609.8368726566846
12,2017-12-16 22,1640.5139252323747
13,2017-12-16 22,346.67686527184065
14,2017-12-16 22,228.57805080939846
15,2017-12-16 22,397.48101702518966
16,2017-12-16 22,249.4077535443422
17,2017-12-16 22,806.1631383769839
18,2017-12-16 22,524.9475247224005
19,2017-12-16 22,545.4143699235876
20,2017-12-16 22,512.5995400412941
21,2017-12-16 22,637.8349906018207
22,2017-12-16 22,180.92953742095708
23,2017-12-16 22,456.7684590206996
24,2017-12-16 22,444.9508296866825
25,2017-12-16 22,774.084838212467
26,2017-12-16 22,385.938389577694
27,2017-12-16 22,262.5388993793837
28,2017-12-16 22,672.6743566035605
29,2017-12-16 22,557.2085047904752
30,2017-12-16 22,644.5228825128256
31,2017-12-16 22,946.8332458508416
32,2017-12-16 22,385.60799735574085
33,2017-12-16 22,283.7600267388558
1,2017-12-16 23,402.20603481599096
2,2017-12-16 23,531.3268685574794
3,2017-12-16 23,413.33436675875396
4,2017-12-16 23,396.3084479760684
5,2017-12-16 23,357.8688970630437
6,2017-12-16 23,484.1836332862258
7,2017-12-16 23,191.07049699463283
8,2017-12-16 23,601.7976309090512
9,2017-12-16 23,218.38299051465106
10,2017-12-16 23,166.80272521415765
11,2017-12-16 23,454.716029043944
12,2017-12-16 23,554.0846706364675
13,2017-12-16 23,212.176779000741
14,2017-12-16 23,81.57405143480521
15,2017-12-16 23,122.54694313546761
16,2017-12-16 23,57.3738889508562
17,2017-12-16 23,532.4912992716071
18,2017-12-16 23,415.6729802701458
19,2017-12-16 23,364.32151869184327
20,2017-12-16 23,199.15145606651583
21,2017-12-16 23,421.21158963689044
22,2017-12-16 23,25.222842513537522
23,2017-12-16 23,322.49633613750757
24,2017-12-16 23,136.72540346154796
25,2017-12-16 23,309.1023837947671
26,2017-12-16 23,184.299542738647
27,2017-12-16 23,59.34199759560798
28,2017-12-16 23,446.8662414213745
29,2017-12-16 23,250.3879913785197
30,2017-12-16 23,458.9820906539949
31,2017-12-16 23,380.2441555604579
32,2017-12-16 23,160.61158122463138
33,2017-12-16 23,66.01900726502038
1,2017-12-17 00,399.71973347692415
2,2017-12-17 00,623.7391857936843
3,2017-12-17 00,158.34611358426076
4,2017-12-17 00,179.65910631691054
5,2017-12-17 00,285.1137463318884
6,2017-12-17 00,317.8627326863392
7,2017-12-17 00,156.98998086949126
8,2017-12-17 00,90.21042628853199
9,2017-12-17 00,314.182168922511
10,2017-12-17 00,42.93086597130156
11,2017-12-17 00,353.70819818782707
12,2017-12-17 00,98.74999803846154
13,2017-12-17 00,77.33536695806649
14,2017-12-17 00,45.674744948126474
15,2017-12-17 00,26.51119862770077
16,2017-12-17 00,22.1157356280127
17,2017-12-17 00,337.6572844479557
18,2017-12-17 00,444.7458385619897
19,2017-12-17 00,343.6780386066066
20,2017-12-17 00,50.68721240294664
21,2017-12-17 00,295.23775957580483
22,2017-12-17 00,12.145423950544721
23,2017-12-17 00,369.11173266121693
24,2017-12-17 00,16.38076143892026
25,2017-12-17 00,267.40857909843675
26,2017-12-17 00,48.10775581148542
27,2017-12-17 00,25.378429479995347
28,2017-12-17 00,195.92695560311185
29,2017-12-17 00,57.352825410986796
30,2017-12-17 00,418.7643735997484
31,2017-12-17 00,213.4125768087601
32,2017-12-17 00,49.301950372015824
33,2017-12-17 00,23.973779582323793
1,2017-12-17 01,477.72391401892185
2,2017-12-17 01,693.3909635940452
3,2017-12-17 01,164.42288279903823
4,2017-12-17 01,164.57935472118942
5,2017-12-17 01,257.8314034058561
6,2017-12-17 01,275.5245288748873
7,2017-12-17 01,130.3696505273199
8,2017-12-17 01,64.95570599942923
9,2017-12-17 01,320.4016016380619
10,2017-12-17 01,24.317953946201897
11,2017-12-17 01,313.1145480916967
12,2017-12-17 01,68.0498573381701
13,2017-12-17 01,38.71190952730079
14,2017-12-17 01,32.83325477431194
15,2017-12-17 01,22.993329735217507
16,2017-12-17 01,16.282697496447458
17,2017-12-17 01,277.95688209189063
18,2017-12-17 01,446.804776030825
19,2017-12-17 01,277.88052415949704
20,2017-12-17 01,42.51178526940988
21,2017-12-17 01,414.47656088048774
22,2017-12-17 01,19.545696095794835
23,2017-12-17 01,384.68012789521373
24,2017-12-17 01,21.07480901997082
25,2017-12-17 01,422.4727820087658
26,2017-12-17 01,33.96804086565048
27,2017-12-17 01,31.651528125801477
28,2017-12-17 01,183.7667674981082
29,2017-12-17 01,30.209203130237444
30,2017-12-17 01,453.41294175727194
31,2017-12-17 01,208.20673269426777
32,2017-12-17 01,52.70358749025374
33,2017-12-17 01,31.834516603441678
1,2017-12-17 02,436.45761789288736
2,2017-12-17 02,709.6057656548055
3,2017-12-17 02,153.62367120516186
4,2017-12-17 02,134.93128411352995
5,2017-12-17 02,224.09578532498782
6,2017-12-17 02,203.29672071558173
7,2017-12-17 02,90.82196142882279
8,2017-12-17 02,50.53649976042517
9,2017-12-17 02,278.2332341176692
10,2017-12-17 02,13.456680041729548
11,2017-12-17 02,221.89035032153896
12,2017-12-17 02,50.539645956028075
13,2017-12-17 02,26.339395666209384
14,2017-12-17 02,25.427969731046886
15,2017-12-17 02,17.44975364667579
16,2017-12-17 02,9.836692605106977
17,2017-12-17 02,157.67170858416378
18,2017-12-17 02,359.8391326561308
19,2017-12-17 02,241.15229540351152
20,2017-12-17 02,27.006736067183326
21,2017-12-17 02,341.0093213997842
22,2017-12-17 02,10.252326910330089
23,2017-12-17 02,381.5527191453756
24,2017-12-17 02,15.0721860112433
25,2017-12-17 02,392.437725609262
26,2017-12-17 02,21.143309112211483
27,2017-12-17 02,23.53149889812378
28,2017-12-17 02,101.255475012349
29,2017-12-17 02,17.795749350096052
30,2017-12-17 02,442.3844259834389
31,2017-12-17 02,149.00200500844633
32,2017-12-17 02,48.54974103722621
33,2017-12-17 02,28.20356150136384
1,2017-12-17 03,406.55749261532543
2,2017-12-17 03,722.2219599468826
3,2017-12-17 03,146.66638986933737
4,2017-12-17 03,125.6832025469167
5,2017-12-17 03,213.1197807631771
6,2017-12-17 03,193.83332749936727
7,2017-12-17 03,81.83905327269136
8,2017-12-17 03,43.523002679127025
9,2017-12-17 03,198.06366750479611
10,2017-12-17 03,8.383468155732125
11,2017-12-17 03,207.14941481739504
12,2017-12-17 03,43.88319724173999
13,2017-12-17 03,20.76108107925598
14,2017-12-17 03,20.34288275410558
15,2017-12-17 03,13.331351075320772
16,2017-12-17 03,7.889640326137513
17,2017-12-17 03,138.3315224880654
18,2017-12-17 03,338.7274749520748
19,2017-12-17 03,226.00992994617985
20,2017-12-17 03,20.597349443114652
21,2017-12-17 03,320.1105448707842
22,2017-12-17 03,8.351765164066892
23,2017-12-17 03,403.2355449846294
24,2017-12-17 03,10.445923876256838
25,2017-12-17 03,375.9254741002609
26,2017-12-17 03,16.10039895318595
27,2017-12-17 03,17.366377860551406
28,2017-12-17 03,92.88791061462469
29,2017-12-17 03,12.131881518211184
30,2017-12-17 03,426.3809738025522
31,2017-12-17 03,121.84785252381627
32,2017-12-17 03,44.58362511693965
33,2017-12-17 03,25.640154579856855
1,2017-12-17 04,391.7101669736601
2,2017-12-17 04,782.1549876808367
3,2017-12-17 04,147.1213072767954
4,2017-12-17 04,126.99673573556603
5,2017-12-17 04,216.01362401744944
6,2017-12-17 04,204.30530837558047
7,2017-12-17 04,77.03239201377882
8,2017-12-17 04,48.16814956140738
9,2017-12-17 04,164.0000739489941
10,2017-12-17 04,15.430238924345652
11,2017-12-17 04,212.35579341519826
12,2017-12-17 04,48.2261396361218
13,2017-12-17 04,22.343747419516824
14,2017-12-17 04,21.63233481263
15,2017-12-17 04,16.89606278228286
16,2017-12-17 04,10.537843450067285
17,2017-12-17 04,142.88635526893913
18,2017-12-17 04,341.39159507571844
19,2017-12-17 04,227.02210363694553
20,2017-12-17 04,25.439378731328695
21,2017-12-17 04,321.1136301606674
22,2017-12-17 04,11.631147702966988
23,2017-12-17 04,420.9484349282928
24,2017-12-17 04,14.543558062211217
25,2017-12-17 04,381.9810712468242
26,2017-12-17 04,19.20140653993483
27,2017-12-17 04,19.38845562626192
28,2017-12-17 04,98.33176455466642
29,2017-12-17 04,22.401993513066998
30,2017-12-17 04,436.01742401631236
31,2017-12-17 04,118.0018364452497
32,2017-12-17 04,45.16736647495996
33,2017-12-17 04,28.91074671428002
1,2017-12-17 05,403.9834369289682
2,2017-12-17 05,834.430368334391
3,2017-12-17 05,149.3057355438696
4,2017-12-17 05,131.16544041329797
5,2017-12-17 05,219.50328614930703
6,2017-12-17 05,229.3210261887117
7,2017-12-17 05,83.14648416663644
8,2017-12-17 05,88.17124990733348
9,2017-12-17 05,161.9989747705026
10,2017-12-17 05,30.368162956771272
11,2017-12-17 05,227.4163124809757
12,2017-12-17 05,86.75287136593815
13,2017-12-17 05,28.464294638377616
14,2017-12-17 05,26.007753442573563
15,2017-12-17 05,25.538014050338216
16,2017-12-17 05,13.379497276174998
17,2017-12-17 05,169.99646294712713
18,2017-12-17 05,356.996391325842
19,2017-12-17 05,237.18555495961175
20,2017-12-17 05,33.48711640270796
21,2017-12-17 05,326.8348202214592
22,2017-12-17 05,12.219402071670984
23,2017-12-17 05,410.8595030821171
24,2017-12-17 05,20.584603021341728
25,2017-12-17 05,375.8029549733934
26,2017-12-17 05,28.800074088086244
27,2017-12-17 05,27.164141825100206
28,2017-12-17 05,129.36408695724919
29,2017-12-17 05,48.16716788412691
30,2017-12-17 05,438.99097794097884
31,2017-12-17 05,119.85986211479133
32,2017-12-17 05,42.589553820292366
33,2017-12-17 05,30.062147393626
1,2017-12-17 06,366.93049704291866
2,2017-12-17 06,651.2760068716168
3,2017-12-17 06,181.01822701379064
4,2017-12-17 06,152.41683472320327
5,2017-12-17 06,233.61659532401256
6,2017-12-17 06,241.14605928721585
7,2017-12-17 06,96.35762420945977
8,2017-12-17 06,320.54318192965525
9,2017-12-17 06,140.5244518392178
10,2017-12-17 06,127.44241559927387
11,2017-12-17 06,256.30766482553673
12,2017-12-17 06,330.617522729152
13,2017-12-17 06,66.9243441162018
14,2017-12-17 06,55.56737872461794
15,2017-12-17 06,56.693419712135665
16,2017-12-17 06,38.16273589454774
17,2017-12-17 06,245.68792196578738
18,2017-12-17 06,367.81825211579013
19,2017-12-17 06,304.3037249294743
20,2017-12-17 06,45.30945973228617
21,2017-12-17 06,298.0819830280645
22,2017-12-17 06,18.48702229389077
23,2017-12-17 06,337.32036299711973
24,2017-12-17 06,71.05208265940048
25,2017-12-17 06,285.2602895426227
26,2017-12-17 06,60.040014468809936
27,2017-12-17 06,46.80987457075716
28,2017-12-17 06,181.61202428449718
29,2017-12-17 06,172.37843451172859
30,2017-12-17 06,432.5634066452008
31,2017-12-17 06,171.6850572979891
32,2017-12-17 06,63.69586556161207
33,2017-12-17 06,51.94147846013814
1,2017-12-17 07,373.5259386250443
2,2017-12-17 07,409.9245880073006
3,2017-12-17 07,422.0130923773036
4,2017-12-17 07,185.77225767631415
5,2017-12-17 07,273.2262984384123
6,2017-12-17 07,331.5300163812652
7,2017-12-17 07,101.32378703219811
8,2017-12-17 07,1344.8443630219704
9,2017-12-17 07,118.09414876696819
10,2017-12-17 07,507.0327940541688
11,2017-12-17 07,322.7345903806645
12,2017-12-17 07,1414.4069111421022
13,2017-12-17 07,156.6382584851115
14,2017-12-17 07,137.913292457488
